ZIP Code,Week Number,Week Start,Week End,Cases - Weekly,Cases - Cumulative,Case Rate - Weekly,Case Rate - Cumulative,Tests - Weekly,Tests - Cumulative,Test Rate - Weekly,Test Rate - Cumulative,Percent Tested Positive - Weekly,Percent Tested Positive - Cumulative,Deaths - Weekly,Deaths - Cumulative,Death Rate - Weekly,Death Rate - Cumulative,Population,Row ID,ZIP Code Location
60609,34,08/22/2021,08/28/2021,63,7749,102,12601,1857,97167,3020,158008,0.0,0.1,0,157,0.0,255.3,61495,60609-2021-34,POINT (-87.653382 41.812017)
60610,49,11/29/2020,12/05/2020,133,2046,341,5243.6,1709,34476,4380,88357,0.1,0.1,1,17,2.6,43.6,39019,60610-2020-49,POINT (-87.63581 41.90455)
60610,53,12/27/2020,01/02/2021,82,2406,210,6166.2,1532,41812,3926,107158.1,0.1,0.1,1,24,2.6,61.5,39019,60610-2020-53,POINT (-87.63581 41.90455)
60610,11,03/14/2021,03/20/2021,58,3081,149,7896.2,1763,59637,4518,152840.9,0.0,0.1,0,31,0.0,79.4,39019,60610-2021-11,POINT (-87.63581 41.90455)
60610,12,03/21/2021,03/27/2021,117,3198,300,8196,1655,61292,4242,157082.4,0.1,0.1,0,31,0.0,79.4,39019,60610-2021-12,POINT (-87.63581 41.90455)
60610,13,03/28/2021,04/03/2021,99,3297,254,8449.7,1958,63250,5018,162100.5,0.1,0.1,0,31,0.0,79.4,39019,60610-2021-13,POINT (-87.63581 41.90455)
60610,33,08/15/2021,08/21/2021,65,3940,167,10097.6,2070,91147,5305,233596.5,0.0,0.0,0,33,0.0,84.6,39019,60610-2021-33,POINT (-87.63581 41.90455)
60610,34,08/22/2021,08/28/2021,54,3994,138,10236,1835,92982,4703,238299.3,0.0,0.0,0,33,0.0,84.6,39019,60610-2021-34,POINT (-87.63581 41.90455)
60610,35,08/29/2021,09/04/2021,63,4057,162,10397.5,2186,95168,5602,243901.7,0.0,0.0,0,33,0.0,84.6,39019,60610-2021-35,POINT (-87.63581 41.90455)
60611,31,07/26/2020,08/01/2020,22,288,68,888.2,734,7931,2264,24458.8,0.0,0.0,0,3,0.0,9.3,32426,60611-2020-31,POINT (-87.620291 41.894734)
60612,17,04/19/2020,04/25/2020,81,351,236,1023,355,1445,1035,4211.5,0.3,0.3,1,11,2.9,32.1,34311,60612-2020-17,POINT (-87.687011 41.88004)
60612,18,04/26/2020,05/02/2020,68,419,198,1221.2,412,1857,1201,5412.3,0.2,0.3,2,13,5.8,37.9,34311,60612-2020-18,POINT (-87.687011 41.88004)
60614,40,09/27/2020,10/03/2020,71,1287,100,1804.8,2176,33114,3052,46438,0.0,0.0,0,72,0.0,101.0,71308,60614-2020-40,POINT (-87.652064 41.922605)
60614,42,10/11/2020,10/17/2020,123,1533,172,2149.8,3014,39140,4227,54888.7,0.0,0.0,0,72,0.0,101.0,71308,60614-2020-42,POINT (-87.652064 41.922605)
60614,43,10/18/2020,10/24/2020,142,1675,199,2349,3183,42323,4464,59352.4,0.0,0.0,0,72,0.0,101.0,71308,60614-2020-43,POINT (-87.652064 41.922605)
60614,16,04/18/2021,04/24/2021,80,5839,112,8188.4,2696,136898,3781,191981.3,0.0,0.0,0,91,0.0,127.6,71308,60614-2021-16,POINT (-87.652064 41.922605)
60614,3,01/17/2021,01/23/2021,107,4478,150,6279.8,3470,94418,4866,132408.7,0.0,0.0,1,86,1.4,120.6,71308,60614-2021-3,POINT (-87.652064 41.922605)
60614,30,07/25/2021,07/31/2021,67,6162,94,8641.4,2768,162658,3882,228106.2,0.0,0.0,1,94,1.4,131.8,71308,60614-2021-30,POINT (-87.652064 41.922605)
60614,31,08/01/2021,08/07/2021,94,6256,132,8773.2,3976,166634,5576,233682.1,0.0,0.0,0,94,0.0,131.8,71308,60614-2021-31,POINT (-87.652064 41.922605)
60614,32,08/08/2021,08/14/2021,114,6370,160,8933.1,3508,170142,4920,238601.6,0.0,0.0,0,94,0.0,131.8,71308,60614-2021-32,POINT (-87.652064 41.922605)
60614,36,09/05/2021,09/11/2021,86,6712,121,9412.7,3344,184018,4690,258060.8,0.0,0.0,0,94,0.0,131.8,71308,60614-2021-36,POINT (-87.652064 41.922605)
60614,38,09/19/2021,09/25/2021,68,6865,95,9627.3,3797,192114,5325,269414.4,0.0,0.0,0,94,0.0,131.8,71308,60614-2021-38,POINT (-87.652064 41.922605)
60612,39,09/20/2020,09/26/2020,18,1004,52,2926.2,1350,15690,3935,45728.8,0.0,0.1,0,31,0.0,90.4,34311,60612-2020-39,POINT (-87.687011 41.88004)
60612,40,09/27/2020,10/03/2020,17,1021,50,2975.7,1147,16837,3343,49071.7,0.0,0.1,0,31,0.0,90.4,34311,60612-2020-40,POINT (-87.687011 41.88004)
60612,41,10/04/2020,10/10/2020,41,1062,120,3095.2,1032,17869,3008,52079.5,0.0,0.1,0,31,0.0,90.4,34311,60612-2020-41,POINT (-87.687011 41.88004)
60612,42,10/11/2020,10/17/2020,44,1106,128,3223.5,1077,18946,3139,55218.4,0.0,0.1,0,31,0.0,90.4,34311,60612-2020-42,POINT (-87.687011 41.88004)
60612,51,12/13/2020,12/19/2020,102,2438,297,7105.6,2111,36685,6152,106919.1,0.1,0.1,2,49,5.8,142.8,34311,60612-2020-51,POINT (-87.687011 41.88004)
60612,22,05/30/2021,06/05/2021,11,3617,32,10541.8,997,85116,2906,248072,0.0,0.1,0,68,0.0,198.2,34311,60612-2021-22,POINT (-87.687011 41.88004)
60612,24,06/13/2021,06/19/2021,11,3636,32,10597.2,883,86960,2574,253446.4,0.0,0.1,1,69,2.9,201.1,34311,60612-2021-24,POINT (-87.687011 41.88004)
60612,25,06/20/2021,06/26/2021,3,3639,9,10605.9,852,87812,2483,255929.6,0.0,0.1,0,69,0.0,201.1,34311,60612-2021-25,POINT (-87.687011 41.88004)
60612,26,06/27/2021,07/03/2021,9,3648,26,10632.2,720,88532,2098,258028,0.0,0.0,1,70,2.9,204.0,34311,60612-2021-26,POINT (-87.687011 41.88004)
60612,27,07/04/2021,07/10/2021,11,3659,32,10664.2,794,89326,2314,260342.2,0.0,0.0,0,70,0.0,204.0,34311,60612-2021-27,POINT (-87.687011 41.88004)
60612,30,07/25/2021,07/31/2021,28,3736,82,10888.6,960,92046,2798,268269.7,0.0,0.0,0,70,0.0,204.0,34311,60612-2021-30,POINT (-87.687011 41.88004)
60612,31,08/01/2021,08/07/2021,39,3775,114,11002.3,1205,93251,3512,271781.6,0.0,0.0,0,70,0.0,204.0,34311,60612-2021-31,POINT (-87.687011 41.88004)
60612,32,08/08/2021,08/14/2021,49,3824,143,11145.1,1260,94511,3672,275453.9,0.0,0.0,0,70,0.0,204.0,34311,60612-2021-32,POINT (-87.687011 41.88004)
60613,45,11/01/2020,11/07/2020,211,1540,421,3073.1,2389,31446,4767,62750.2,0.1,0.0,0,34,0.0,67.8,50113,60613-2020-45,POINT (-87.661343 41.953742)
60614,39,09/26/2021,10/02/2021,52,6917,73,9700.2,3940,196054,5525,274939.7,0.0,0.0,0,94,0.0,131.8,71308,60614-2021-39,POINT (-87.652064 41.922605)
60614,4,01/24/2021,01/30/2021,86,4564,121,6400.4,3312,97730,4645,137053.3,0.0,0.0,0,86,0.0,120.6,71308,60614-2021-4,POINT (-87.652064 41.922605)
60614,40,10/03/2021,10/09/2021,65,6982,91,9791.3,3786,199840,5309,280249.1,0.0,0.0,0,94,0.0,131.8,71308,60614-2021-40,POINT (-87.652064 41.922605)
60614,42,10/17/2021,10/23/2021,46,7093,64,9947,4278,207895,5999,291545.1,0.0,0.0,1,95,1.4,133.2,71308,60614-2021-42,POINT (-87.652064 41.922605)
60612,45,11/07/2021,11/13/2021,41,4299,120,12529.5,2263,119159,6596,347291,0.0,0.0,0,75,0.0,218.6,34311,60612-2021-45,POINT (-87.687011 41.88004)
60612,5,01/31/2021,02/06/2021,23,2913,67,8490,2086,50982,6080,148587.9,0.0,0.1,0,57,0.0,166.1,34311,60612-2021-5,POINT (-87.687011 41.88004)
60612,6,02/07/2021,02/13/2021,22,2935,64,8554.1,2142,53124,6243,154830.8,0.0,0.1,2,59,5.8,172.0,34311,60612-2021-6,POINT (-87.687011 41.88004)
60612,7,02/14/2021,02/20/2021,20,2955,58,8612.4,1719,54843,5010,159840.9,0.0,0.1,1,60,2.9,174.9,34311,60612-2021-7,POINT (-87.687011 41.88004)
60613,47,11/15/2020,11/21/2020,182,2017,363,4024.9,3480,37652,6944,75134.2,0.1,0.1,0,34,0.0,67.8,50113,60613-2020-47,POINT (-87.661343 41.953742)
60613,48,11/22/2020,11/28/2020,127,2144,253,4278.3,2430,40082,4849,79983.2,0.1,0.1,0,34,0.0,67.8,50113,60613-2020-48,POINT (-87.661343 41.953742)
60613,49,11/29/2020,12/05/2020,146,2290,291,4569.7,2579,42661,5146,85129.6,0.1,0.1,2,36,4.0,71.8,50113,60613-2020-49,POINT (-87.661343 41.953742)
60613,50,12/06/2020,12/12/2020,139,2429,277,4847,2511,45172,5011,90140.3,0.1,0.1,1,37,2.0,73.8,50113,60613-2020-50,POINT (-87.661343 41.953742)
60613,52,12/20/2020,12/26/2020,100,2638,200,5264.1,2385,50496,4759,100764.3,0.0,0.1,1,39,2.0,77.8,50113,60613-2020-52,POINT (-87.661343 41.953742)
60613,11,03/14/2021,03/20/2021,61,3425,122,6834.6,2184,75078,4358,149817.4,0.0,0.0,0,44,0.0,87.8,50113,60613-2021-11,POINT (-87.661343 41.953742)
60613,13,03/28/2021,04/03/2021,115,3643,230,7269.6,2460,79418,4909,158477.8,0.0,0.0,1,46,2.0,91.8,50113,60613-2021-13,POINT (-87.661343 41.953742)
60614,31,07/26/2020,08/01/2020,43,779,60,1092.4,1685,15355,2363,21533.3,0.0,0.0,0,70,0.0,98.2,71308,60614-2020-31,POINT (-87.652064 41.922605)
60614,43,10/24/2021,10/30/2021,62,7155,87,10033.9,3688,211583,5172,296717.1,0.0,0.0,0,95,0.0,133.2,71308,60614-2021-43,POINT (-87.652064 41.922605)
60614,46,11/14/2021,11/20/2021,101,7453,142,10451.8,4426,224340,6207,314607.1,0.0,0.0,0,95,0.0,133.2,71308,60614-2021-46,POINT (-87.652064 41.922605)
60614,5,01/31/2021,02/06/2021,82,4646,115,6515.4,3196,100926,4482,141535.3,0.0,0.0,0,86,0.0,120.6,71308,60614-2021-5,POINT (-87.652064 41.922605)
60614,6,02/07/2021,02/13/2021,70,4716,98,6613.6,3378,104304,4737,146272.5,0.0,0.0,1,87,1.4,122.0,71308,60614-2021-6,POINT (-87.652064 41.922605)
60615,23,05/31/2020,06/06/2020,11,364,26,875.8,408,3448,982,8295.8,0.1,0.1,1,15,2.4,36.1,41563,60615-2020-23,POINT (-87.602725 41.801993)
60615,24,06/07/2020,06/13/2020,12,376,29,904.7,538,3986,1294,9590.3,0.0,0.1,0,15,0.0,36.1,41563,60615-2020-24,POINT (-87.602725 41.801993)
60615,25,06/14/2020,06/20/2020,13,389,31,935.9,551,4537,1326,10916,0.0,0.1,1,16,2.4,38.5,41563,60615-2020-25,POINT (-87.602725 41.801993)
60615,26,06/21/2020,06/27/2020,14,403,34,969.6,624,5161,1501,12417.3,0.0,0.1,0,16,0.0,38.5,41563,60615-2020-26,POINT (-87.602725 41.801993)
60613,33,08/15/2021,08/21/2021,87,4288,174,8556.7,2240,113448,4470,226384.4,0.0,0.0,0,51,0.0,101.8,50113,60613-2021-33,POINT (-87.661343 41.953742)
60613,34,08/22/2021,08/28/2021,57,4345,114,8670.4,2108,115556,4206,230590.9,0.0,0.0,0,51,0.0,101.8,50113,60613-2021-34,POINT (-87.661343 41.953742)
60613,35,08/29/2021,09/04/2021,55,4400,110,8780.2,2075,117631,4141,234731.5,0.0,0.0,0,51,0.0,101.8,50113,60613-2021-35,POINT (-87.661343 41.953742)
60613,36,09/05/2021,09/11/2021,45,4445,90,8870,1915,119546,3821,238552.9,0.0,0.0,1,52,2.0,103.8,50113,60613-2021-36,POINT (-87.661343 41.953742)
60613,39,09/26/2021,10/02/2021,30,4558,60,9095.4,2593,126696,5174,252820.6,0.0,0.0,1,53,2.0,105.8,50113,60613-2021-39,POINT (-87.661343 41.953742)
60614,33,08/09/2020,08/15/2020,39,865,55,1213,1967,19155,2758,26862.3,0.0,0.0,0,70,0.0,98.2,71308,60614-2020-33,POINT (-87.652064 41.922605)
60614,35,08/23/2020,08/29/2020,65,975,91,1367.3,1983,23101,2781,32396.1,0.0,0.0,1,72,1.4,101.0,71308,60614-2020-35,POINT (-87.652064 41.922605)
60614,36,08/30/2020,09/05/2020,56,1031,78,1445.8,1862,24963,2611,35007.3,0.0,0.0,0,72,0.0,101.0,71308,60614-2020-36,POINT (-87.652064 41.922605)
60614,37,09/06/2020,09/12/2020,51,1082,72,1517.4,1645,26608,2307,37314.2,0.0,0.0,0,72,0.0,101.0,71308,60614-2020-37,POINT (-87.652064 41.922605)
60614,38,09/13/2020,09/19/2020,77,1159,108,1625.3,2046,28654,2869,40183.4,0.0,0.0,0,72,0.0,101.0,71308,60614-2020-38,POINT (-87.652064 41.922605)
60614,39,09/20/2020,09/26/2020,57,1216,80,1705.3,2284,30938,3203,43386.4,0.0,0.0,0,72,0.0,101.0,71308,60614-2020-39,POINT (-87.652064 41.922605)
60603,18,05/02/2021,05/08/2021,1,78,85,6644,88,2640,7496,224872.2,0.0,0.0,0,0,0.0,0.0,1174,60603-2021-18,POINT (-87.625473 41.880112)
60603,19,05/09/2021,05/15/2021,1,79,85,6729.1,75,2715,6388,231260.6,0.0,0.0,0,0,0.0,0.0,1174,60603-2021-19,POINT (-87.625473 41.880112)
60603,20,05/16/2021,05/22/2021,1,80,85,6814.3,68,2783,5792,237052.8,0.0,0.0,0,0,0.0,0.0,1174,60603-2021-20,POINT (-87.625473 41.880112)
60614,44,10/25/2020,10/31/2020,251,1926,352,2701,3628,45951,5088,64440.2,0.1,0.0,1,73,1.4,102.4,71308,60614-2020-44,POINT (-87.652064 41.922605)
60614,45,11/01/2020,11/07/2020,397,2323,557,3257.7,3893,49844,5459,69899.6,0.1,0.0,0,73,0.0,102.4,71308,60614-2020-45,POINT (-87.652064 41.922605)
60614,50,12/06/2020,12/12/2020,198,3588,278,5031.7,3569,69995,5005,98158.7,0.1,0.0,1,80,1.4,112.2,71308,60614-2020-50,POINT (-87.652064 41.922605)
60614,51,12/13/2020,12/19/2020,142,3730,199,5230.8,4676,74671,6558,104716.2,0.0,0.0,0,80,0.0,112.2,71308,60614-2020-51,POINT (-87.652064 41.922605)
60614,52,12/20/2020,12/26/2020,125,3855,175,5406.1,4235,78906,5939,110655.2,0.0,0.0,1,81,1.4,113.6,71308,60614-2020-52,POINT (-87.652064 41.922605)
60614,53,12/27/2020,01/02/2021,139,3994,195,5601.1,3562,82468,4995,115650.4,0.0,0.0,2,83,2.8,116.4,71308,60614-2020-53,POINT (-87.652064 41.922605)
60614,1,01/03/2021,01/09/2021,236,4230,331,5932,4740,87208,6647,122297.6,0.1,0.0,0,83,0.0,116.4,71308,60614-2021-1,POINT (-87.652064 41.922605)
60614,10,03/07/2021,03/13/2021,81,4986,114,6992.2,3317,117910,4652,165353.1,0.0,0.0,0,90,0.0,126.2,71308,60614-2021-10,POINT (-87.652064 41.922605)
60614,11,03/14/2021,03/20/2021,137,5123,192,7184.3,3485,121395,4887,170240.4,0.0,0.0,0,90,0.0,126.2,71308,60614-2021-11,POINT (-87.652064 41.922605)
60614,12,03/21/2021,03/27/2021,207,5330,290,7474.6,3126,124521,4384,174624.2,0.1,0.0,0,90,0.0,126.2,71308,60614-2021-12,POINT (-87.652064 41.922605)
60614,13,03/28/2021,04/03/2021,199,5529,279,7753.7,3782,128303,5304,179927.9,0.1,0.0,0,90,0.0,126.2,71308,60614-2021-13,POINT (-87.652064 41.922605)
60614,14,04/04/2021,04/10/2021,136,5665,191,7944.4,3033,131336,4253,184181.3,0.0,0.0,1,91,1.4,127.6,71308,60614-2021-14,POINT (-87.652064 41.922605)
60603,21,05/23/2021,05/29/2021,1,81,85,6899.5,53,2836,4514,241567.3,0.0,0.0,0,0,0.0,0.0,1174,60603-2021-21,POINT (-87.625473 41.880112)
60603,22,05/30/2021,06/05/2021,0,81,0,6899.5,51,2887,4344,245911.4,0.0,0.0,0,0,0.0,0.0,1174,60603-2021-22,POINT (-87.625473 41.880112)
60603,23,06/06/2021,06/12/2021,0,81,0,6899.5,44,2931,3748,249659.3,0.0,0.0,0,0,0.0,0.0,1174,60603-2021-23,POINT (-87.625473 41.880112)
60603,24,06/13/2021,06/19/2021,0,81,0,6899.5,41,2972,3492,253151.6,0.0,0.0,0,0,0.0,0.0,1174,60603-2021-24,POINT (-87.625473 41.880112)
60603,25,06/20/2021,06/26/2021,0,81,0,6899.5,38,3010,3237,256388.4,0.0,0.0,0,0,0.0,0.0,1174,60603-2021-25,POINT (-87.625473 41.880112)
60614,17,04/25/2021,05/01/2021,61,5900,86,8274,2701,139599,3788,195769.1,0.0,0.0,0,91,0.0,127.6,71308,60614-2021-17,POINT (-87.652064 41.922605)
60614,18,05/02/2021,05/08/2021,24,5924,34,8307.6,2215,141814,3106,198875.3,0.0,0.0,0,91,0.0,127.6,71308,60614-2021-18,POINT (-87.652064 41.922605)
60614,19,05/09/2021,05/15/2021,18,5942,25,8332.9,2183,143997,3061,201936.7,0.0,0.0,0,91,0.0,127.6,71308,60614-2021-19,POINT (-87.652064 41.922605)
60614,2,01/10/2021,01/16/2021,141,4371,198,6129.7,3740,90948,5245,127542.5,0.0,0.0,2,85,2.8,119.2,71308,60614-2021-2,POINT (-87.652064 41.922605)
60614,20,05/16/2021,05/22/2021,30,5972,42,8374.9,1623,145620,2276,204212.7,0.0,0.0,0,91,0.0,127.6,71308,60614-2021-20,POINT (-87.652064 41.922605)
60614,22,05/30/2021,06/05/2021,3,5982,4,8389,1422,148620,1994,208419.8,0.0,0.0,0,92,0.0,129.0,71308,60614-2021-22,POINT (-87.652064 41.922605)
60614,24,06/13/2021,06/19/2021,3,5990,4,8400.2,1477,151836,2071,212929.8,0.0,0.0,0,93,0.0,130.4,71308,60614-2021-24,POINT (-87.652064 41.922605)
60614,28,07/11/2021,07/17/2021,29,6044,41,8475.9,1713,157761,2402,221238.9,0.0,0.0,0,93,0.0,130.4,71308,60614-2021-28,POINT (-87.652064 41.922605)
60614,29,07/18/2021,07/24/2021,51,6095,72,8547.4,2129,159890,2986,224224.5,0.0,0.0,0,93,0.0,130.4,71308,60614-2021-29,POINT (-87.652064 41.922605)
60614,33,08/15/2021,08/21/2021,107,6477,150,9083.1,3374,173516,4732,243333.1,0.0,0.0,0,94,0.0,131.8,71308,60614-2021-33,POINT (-87.652064 41.922605)
60615,27,06/28/2020,07/04/2020,15,418,36,1005.7,569,5730,1369,13786.3,0.0,0.1,0,16,0.0,38.5,41563,60615-2020-27,POINT (-87.602725 41.801993)
60615,28,07/05/2020,07/11/2020,24,442,58,1063.4,801,6531,1927,15713.5,0.0,0.1,0,16,0.0,38.5,41563,60615-2020-28,POINT (-87.602725 41.801993)
60615,30,07/19/2020,07/25/2020,24,503,58,1210.2,767,8157,1845,19625.6,0.0,0.1,0,16,0.0,38.5,41563,60615-2020-30,POINT (-87.602725 41.801993)
60615,31,07/26/2020,08/01/2020,20,523,48,1258.3,815,8972,1961,21586.5,0.0,0.1,0,16,0.0,38.5,41563,60615-2020-31,POINT (-87.602725 41.801993)
60615,32,08/02/2020,08/08/2020,14,537,34,1292,744,9716,1790,23376.6,0.0,0.1,0,16,0.0,38.5,41563,60615-2020-32,POINT (-87.602725 41.801993)
60615,33,08/09/2020,08/15/2020,17,554,41,1332.9,751,10467,1807,25183.5,0.0,0.1,0,16,0.0,38.5,41563,60615-2020-33,POINT (-87.602725 41.801993)
60615,34,08/16/2020,08/22/2020,12,566,29,1361.8,845,11312,2033,27216.5,0.0,0.1,0,16,0.0,38.5,41563,60615-2020-34,POINT (-87.602725 41.801993)
60603,26,06/27/2021,07/03/2021,0,81,0,6899.5,44,3054,3748,260136.3,0.0,0.0,0,0,0.0,0.0,1174,60603-2021-26,POINT (-87.625473 41.880112)
60603,27,07/04/2021,07/10/2021,0,81,0,6899.5,30,3084,2555,262691.7,0.0,0.0,0,0,0.0,0.0,1174,60603-2021-27,POINT (-87.625473 41.880112)
60614,8,02/21/2021,02/27/2021,64,4844,90,6793.1,3571,111195,5008,155936.2,0.0,0.0,2,89,2.8,124.8,71308,60614-2021-8,POINT (-87.652064 41.922605)
60614,9,02/28/2021,03/06/2021,61,4905,86,6878.6,3398,114593,4765,160701.5,0.0,0.0,1,90,1.4,126.2,71308,60614-2021-9,POINT (-87.652064 41.922605)
60615,19,05/03/2020,05/09/2020,31,274,75,659.2,331,1694,796,4075.7,0.1,0.2,1,11,2.4,26.5,41563,60615-2020-19,POINT (-87.602725 41.801993)
60615,20,05/10/2020,05/16/2020,29,303,70,729,403,2097,970,5045.4,0.1,0.2,3,14,7.2,33.7,41563,60615-2020-20,POINT (-87.602725 41.801993)
60615,21,05/17/2020,05/23/2020,30,333,72,801.2,510,2607,1227,6272.4,0.1,0.1,0,14,0.0,33.7,41563,60615-2020-21,POINT (-87.602725 41.801993)
60615,22,05/24/2020,05/30/2020,20,353,48,849.3,433,3040,1042,7314.2,0.1,0.1,0,14,0.0,33.7,41563,60615-2020-22,POINT (-87.602725 41.801993)
60615,29,07/12/2020,07/18/2020,37,479,89,1152.5,859,7390,2067,17780.2,0.0,0.1,0,16,0.0,38.5,41563,60615-2020-29,POINT (-87.602725 41.801993)
60615,35,08/23/2020,08/29/2020,21,587,50,1412.3,862,12174,2074,29290.5,0.0,0.1,0,16,0.0,38.5,41563,60615-2020-35,POINT (-87.602725 41.801993)
60615,36,08/30/2020,09/05/2020,18,605,43,1455.6,818,12992,1968,31258.6,0.0,0.1,0,16,0.0,38.5,41563,60615-2020-36,POINT (-87.602725 41.801993)
60615,37,09/06/2020,09/12/2020,6,611,14,1470.1,762,13754,1833,33091.9,0.0,0.0,0,16,0.0,38.5,41563,60615-2020-37,POINT (-87.602725 41.801993)
60615,38,09/13/2020,09/19/2020,17,628,41,1511,757,14511,1821,34913.3,0.0,0.0,0,16,0.0,38.5,41563,60615-2020-38,POINT (-87.602725 41.801993)
60615,44,10/25/2020,10/31/2020,70,833,168,2004.2,2177,25573,5238,61528.3,0.0,0.0,0,16,0.0,38.5,41563,60615-2020-44,POINT (-87.602725 41.801993)
60615,45,11/01/2020,11/07/2020,119,952,286,2290.5,2190,27763,5269,66797.4,0.1,0.0,0,16,0.0,38.5,41563,60615-2020-45,POINT (-87.602725 41.801993)
60615,46,11/08/2020,11/14/2020,141,1093,339,2629.7,2752,30515,6621,73418.7,0.1,0.0,0,16,0.0,38.5,41563,60615-2020-46,POINT (-87.602725 41.801993)
60615,49,11/29/2020,12/05/2020,94,1404,226,3378,2132,37709,5130,90727.3,0.0,0.0,1,21,2.4,50.5,41563,60615-2020-49,POINT (-87.602725 41.801993)
60615,50,12/06/2020,12/12/2020,85,1489,204,3582.5,2006,39715,4826,95553.7,0.0,0.0,1,22,2.4,52.9,41563,60615-2020-50,POINT (-87.602725 41.801993)
60615,51,12/13/2020,12/19/2020,66,1555,159,3741.3,1953,41668,4699,100252.6,0.0,0.0,1,23,2.4,55.3,41563,60615-2020-51,POINT (-87.602725 41.801993)
60615,52,12/20/2020,12/26/2020,54,1609,130,3871.2,1344,43012,3234,103486.3,0.0,0.0,1,24,2.4,57.7,41563,60615-2020-52,POINT (-87.602725 41.801993)
60615,53,12/27/2020,01/02/2021,59,1668,142,4013.2,1123,44135,2702,106188.2,0.1,0.0,1,25,2.4,60.1,41563,60615-2020-53,POINT (-87.602725 41.801993)
60615,1,01/03/2021,01/09/2021,66,1734,159,4172,1840,45975,4427,110615.2,0.0,0.0,5,30,12.0,72.2,41563,60615-2021-1,POINT (-87.602725 41.801993)
60615,10,03/07/2021,03/13/2021,16,2013,38,4843.3,2222,65622,5346,157885.6,0.0,0.0,0,35,0.0,84.2,41563,60615-2021-10,POINT (-87.602725 41.801993)
60615,11,03/14/2021,03/20/2021,20,2033,48,4891.4,2081,67703,5007,162892.5,0.0,0.0,0,35,0.0,84.2,41563,60615-2021-11,POINT (-87.602725 41.801993)
60615,12,03/21/2021,03/27/2021,25,2058,60,4951.5,1821,69524,4381,167273.8,0.0,0.0,1,36,2.4,86.6,41563,60615-2021-12,POINT (-87.602725 41.801993)
60615,13,03/28/2021,04/03/2021,35,2093,84,5035.7,2119,71643,5098,172372.1,0.0,0.0,0,36,0.0,86.6,41563,60615-2021-13,POINT (-87.602725 41.801993)
60615,14,04/04/2021,04/10/2021,55,2148,132,5168.1,2314,73957,5568,177939.5,0.0,0.0,0,36,0.0,86.6,41563,60615-2021-14,POINT (-87.602725 41.801993)
60615,15,04/11/2021,04/17/2021,77,2225,185,5353.3,2311,76268,5560,183499.7,0.0,0.0,0,36,0.0,86.6,41563,60615-2021-15,POINT (-87.602725 41.801993)
60615,16,04/18/2021,04/24/2021,54,2279,130,5483.2,2260,78528,5438,188937.3,0.0,0.0,0,36,0.0,86.6,41563,60615-2021-16,POINT (-87.602725 41.801993)
60615,17,04/25/2021,05/01/2021,66,2345,159,5642,2155,80683,5185,194122.2,0.0,0.0,0,36,0.0,86.6,41563,60615-2021-17,POINT (-87.602725 41.801993)
60615,18,05/02/2021,05/08/2021,36,2381,87,5728.7,1997,82680,4805,198926.9,0.0,0.0,3,39,7.2,93.8,41563,60615-2021-18,POINT (-87.602725 41.801993)
60615,19,05/09/2021,05/15/2021,30,2411,72,5800.8,1820,84500,4379,203305.8,0.0,0.0,0,39,0.0,93.8,41563,60615-2021-19,POINT (-87.602725 41.801993)
60615,2,01/10/2021,01/16/2021,68,1802,164,4335.6,2219,48194,5339,115954.1,0.0,0.0,0,30,0.0,72.2,41563,60615-2021-2,POINT (-87.602725 41.801993)
60615,20,05/16/2021,05/22/2021,37,2448,89,5889.9,1396,85896,3359,206664.6,0.0,0.0,1,40,2.4,96.2,41563,60615-2021-20,POINT (-87.602725 41.801993)
60615,21,05/23/2021,05/29/2021,11,2459,26,5916.3,1265,87161,3044,209708.2,0.0,0.0,0,40,0.0,96.2,41563,60615-2021-21,POINT (-87.602725 41.801993)
60615,22,05/30/2021,06/05/2021,16,2475,38,5954.8,979,88140,2356,212063.6,0.0,0.0,0,40,0.0,96.2,41563,60615-2021-22,POINT (-87.602725 41.801993)
60615,23,06/06/2021,06/12/2021,7,2482,17,5971.7,936,89076,2252,214315.6,0.0,0.0,0,40,0.0,96.2,41563,60615-2021-23,POINT (-87.602725 41.801993)
60615,24,06/13/2021,06/19/2021,8,2490,19,5990.9,797,89873,1918,216233.2,0.0,0.0,0,40,0.0,96.2,41563,60615-2021-24,POINT (-87.602725 41.801993)
60615,25,06/20/2021,06/26/2021,3,2493,7,5998.1,801,90674,1927,218160.4,0.0,0.0,2,42,4.8,101.1,41563,60615-2021-25,POINT (-87.602725 41.801993)
60615,26,06/27/2021,07/03/2021,5,2498,12,6010.2,694,91368,1670,219830.1,0.0,0.0,0,42,0.0,101.1,41563,60615-2021-26,POINT (-87.602725 41.801993)
60615,27,07/04/2021,07/10/2021,2,2500,5,6015,683,92051,1643,221473.4,0.0,0.0,0,42,0.0,101.1,41563,60615-2021-27,POINT (-87.602725 41.801993)
60615,28,07/11/2021,07/17/2021,8,2508,19,6034.2,719,92770,1730,223203.3,0.0,0.0,0,42,0.0,101.1,41563,60615-2021-28,POINT (-87.602725 41.801993)
60615,29,07/18/2021,07/24/2021,23,2531,55,6089.6,899,93669,2163,225366.3,0.0,0.0,0,42,0.0,101.1,41563,60615-2021-29,POINT (-87.602725 41.801993)
